Date,Category,Item,SalesQuantity,Price
2023-10-25,Formal Wear,Trousers,55,46.85
2023-09-23,Casual Wear,Hoodie,23,122.87
2024-04-01,Accessories,Hat,67,92.38
2023-09-08,Accessories,Bags,83,57.3
2024-01-04,Casual Wear,Jeans,15,20.1
2024-03-17,Casual Wear,Shorts,31,22.51
2023-08-13,Casual Wear,Shorts,29,177.69
2023-08-23,Accessories,Hat,51,84.65
2024-01-06,Casual Wear,Shorts,64,49.08
2023-11-28,Casual Wear,Shorts,82,64.72
2023-08-31,Accessories,Scarves,94,10.59
2023-10-13,Casual Wear,Hoodie,95,68.01
2024-01-27,Accessories,Hats,22,69.87
2024-05-17,Casual Wear,Jeans,24,73.11
2024-03-20,Formal Wear,Suits,2,136.55
2023-06-21,Formal Wear,Dress Shirts,3,43.73
2023-08-07,Formal Wear,Suits,22,139.05
2023-07-21,Casual Wear,Shorts,61,120.8
2023-09-09,Formal Wear,Suits,61,30.78
2023-12-09,Casual Wear,Shorts,30,109.8
2024-05-17,Casual Wear,Jeans,100,27.84
2023-12-22,Formal Wear,Trousers,43,96.0
2023-06-28,Accessories,Scarves,70,58.89
2024-04-14,Formal Wear,Dress Shirts,47,97.16
2024-04-15,Formal Wear,Dress Shirts,91,73.41
2023-07-20,Accessories,Hat,15,61.29
2023-12-14,Accessories,Bags,19,195.94
2024-01-08,Casual Wear,Jeans,46,104.59
2024-03-20,Casual Wear,Hoodie,47,49.2
2023-08-08,Casual Wear,Jeans,49,131.36
2023-07-10,Formal Wear,Trousers,87,113.53
2024-02-15,Formal Wear,Trousers,23,60.41
2023-07-20,Accessories,Scarves,43,84.29
2024-02-08,Formal Wear,Dress Shirts,40,46.21
2023-12-08,Accessories,Scarves,79,33.36
2023-12-14,Formal Wear,Trousers,45,64.8
2023-11-04,Casual Wear,Hoodie,88,37.95
2024-01-29,Accessories,Hats,67,193.67
2023-07-29,Accessories,Hats,39,102.5
2024-05-06,Casual Wear,Shorts,2,96.23
2023-06-16,Casual Wear,Shorts,76,33.45
2024-05-23,Formal Wear,Dress Shirts,1,91.76
2023-11-02,Accessories,Bags,7,57.77
2023-11-01,Formal Wear,Dress Shirts,65,136.41
2023-08-29,Accessories,Hats,12,145.51
2023-08-24,Casual Wear,Jeans,56,121.19
2023-10-19,Casual Wear,Shorts,29,16.11
2023-12-21,Formal Wear,Suits,87,131.04
2024-03-22,Formal Wear,Dress Shirts,13,179.68
2024-01-28,Formal Wear,Trousers,40,42.93
2024-01-21,Formal Wear,Trousers,42,162.83
2024-04-09,Casual Wear,Jeans,33,35.78
2024-04-25,Accessories,Hats,39,67.95
2023-09-08,Formal Wear,Trousers,81,97.62
2023-12-28,Casual Wear,Hoodie,56,28.25
2024-02-08,Accessories,Hat,89,69.52
2024-02-07,Accessories,Scarves,60,77.3
2023-12-20,Formal Wear,Dress Shirts,53,97.64
2024-04-24,Accessories,Bags,99,89.97
2023-09-01,Casual Wear,Shorts,32,120.26
2023-06-29,Formal Wear,Suits,80,113.22
2023-10-12,Accessories,Scarves,7,153.51
2024-05-30,Formal Wear,Suits,52,137.32
2024-02-17,Formal Wear,Trousers,59,169.45
2023-06-20,Casual Wear,T-Shirts,35,167.68
2024-02-16,Accessories,Bags,43,122.92
2024-03-24,Formal Wear,Trousers,62,141.21
2024-01-10,Casual Wear,T-Shirts,95,121.08
2023-10-24,Accessories,Bags,90,48.96
2023-10-10,Casual Wear,Hoodie,18,52.47
2023-08-16,Accessories,Hats,39,129.37
2023-11-17,Accessories,Bags,63,128.5
2023-09-03,Casual Wear,T-Shirts,9,10.01
2024-04-02,Accessories,Bags,67,28.4
2024-01-17,Casual Wear,T-Shirts,61,14.68
2024-02-28,Accessories,Hat,51,20.57
2023-08-19,Casual Wear,Shorts,52,101.91
2023-12-14,Casual Wear,Jeans,70,59.45
2023-11-03,Accessories,Hat,85,127.26
2023-11-02,Formal Wear,Suits,82,14.11
2023-12-22,Casual Wear,Jeans,22,107.19
2024-01-08,Accessories,Hats,61,101.29
2024-04-26,Formal Wear,Trousers,13,192.23
2023-09-04,Formal Wear,Dress Shirts,86,62.28
2023-11-23,Formal Wear,Trousers,14,98.15
2024-05-26,Formal Wear,Suits,4,63.85
2024-03-10,Casual Wear,Hoodie,2,120.3
2024-06-04,Casual Wear,Hoodie,6,182.54
2023-09-02,Formal Wear,Suits,60,177.66
2023-10-05,Formal Wear,Dress Shirts,2,196.53
2024-05-13,Formal Wear,Trousers,65,50.05
2024-02-26,Accessories,Hat,66,21.93
2023-06-20,Accessories,Hats,46,134.63
2024-02-25,Accessories,Scarves,59,145.88
2024-03-11,Casual Wear,Shorts,98,135.1
2024-01-22,Formal Wear,Suits,83,101.91
2023-08-30,Formal Wear,Trousers,85,44.27
2023-09-12,Accessories,Scarves,17,142.58
2023-06-28,Accessories,Scarves,75,127.32
2024-01-28,Formal Wear,Suits,6,15.61
2024-05-19,Accessories,Hats,30,28.34
2024-02-19,Casual Wear,Hoodie,87,100.52
2023-12-15,Casual Wear,Jeans,14,180.96
2023-07-02,Casual Wear,Hoodie,97,194.93
2023-07-11,Casual Wear,T-Shirts,79,57.59
2023-09-22,Casual Wear,T-Shirts,57,155.04
2024-01-25,Accessories,Bags,23,71.02
2023-08-01,Accessories,Hat,49,35.31
2023-06-22,Accessories,Hats,26,57.97
2023-07-22,Formal Wear,Trousers,37,52.84
2024-02-01,Accessories,Hats,56,164.63
2024-04-30,Casual Wear,T-Shirts,75,14.61
2023-11-04,Accessories,Bags,27,16.32
2023-12-11,Casual Wear,T-Shirts,47,157.13
2024-02-27,Accessories,Bags,44,45.21
2024-02-18,Accessories,Hat,25,168.16
2024-03-29,Accessories,Hat,65,76.9
2023-12-31,Accessories,Hats,9,93.39
2023-11-23,Accessories,Hat,10,118.14
2024-06-03,Casual Wear,Shorts,13,32.41
2023-10-07,Casual Wear,T-Shirts,77,112.7
2024-05-26,Casual Wear,Jeans,38,185.23
2023-10-22,Formal Wear,Dress Shirts,91,78.0
2024-01-10,Casual Wear,Shorts,10,111.54
2023-09-04,Casual Wear,Shorts,52,127.54
2023-09-22,Accessories,Bags,75,99.49
2023-06-26,Formal Wear,Trousers,4,16.13
2024-05-31,Formal Wear,Dress Shirts,26,73.56
2024-04-06,Casual Wear,Jeans,27,113.95
2023-08-12,Accessories,Scarves,97,136.03
2024-06-13,Casual Wear,Jeans,64,23.85
2023-11-10,Accessories,Bags,45,196.4
2023-07-01,Formal Wear,Trousers,95,126.36
2024-03-17,Casual Wear,Hoodie,17,61.4
2024-02-21,Casual Wear,T-Shirts,5,104.35
2024-01-06,Casual Wear,Shorts,56,100.74
2023-06-19,Casual Wear,T-Shirts,8,15.01
2023-08-23,Casual Wear,Hoodie,88,139.88
2023-07-15,Casual Wear,Hoodie,7,83.55
2023-09-02,Formal Wear,Trousers,17,91.65
2023-12-27,Formal Wear,Trousers,18,31.96
2024-03-23,Casual Wear,Shorts,46,46.79
2024-05-04,Formal Wear,Suits,31,54.09
2024-04-18,Accessories,Bags,30,88.48
2023-09-29,Accessories,Bags,2,175.92
2023-09-15,Casual Wear,T-Shirts,10,20.76
2023-11-24,Formal Wear,Suits,37,18.31
2023-06-19,Formal Wear,Trousers,84,179.18
2024-01-25,Formal Wear,Suits,78,85.59
2023-09-27,Accessories,Bags,85,24.59
2024-01-10,Formal Wear,Trousers,27,104.04
2023-06-30,Accessories,Scarves,29,94.27
2024-01-29,Formal Wear,Dress Shirts,100,114.77
2024-02-11,Accessories,Hats,68,179.67
2024-01-22,Formal Wear,Trousers,70,105.65
2023-11-27,Casual Wear,Shorts,53,144.05
2023-10-11,Accessories,Hat,36,24.9
2023-07-20,Casual Wear,Jeans,40,150.96
2023-08-04,Casual Wear,T-Shirts,48,147.73
2023-09-17,Casual Wear,T-Shirts,31,142.68
2023-06-17,Accessories,Hat,15,14.05
2024-05-11,Casual Wear,Shorts,36,121.77
2023-10-11,Formal Wear,Suits,8,63.03
2023-06-18,Accessories,Hat,64,13.58
2023-07-05,Formal Wear,Dress Shirts,57,18.44
2023-10-05,Casual Wear,Hoodie,24,135.39
2023-07-15,Accessories,Bags,85,67.98
2024-04-20,Accessories,Scarves,4,182.91
2023-10-22,Formal Wear,Dress Shirts,97,122.28
2023-10-01,Casual Wear,Shorts,93,167.56
2024-03-26,Formal Wear,Dress Shirts,94,186.43
2023-09-03,Casual Wear,T-Shirts,71,83.74
2023-10-14,Accessories,Scarves,69,98.07
2023-08-23,Accessories,Scarves,21,192.46
2024-03-20,Formal Wear,Trousers,31,35.06
2024-05-23,Casual Wear,Shorts,88,190.68
2023-09-17,Casual Wear,Jeans,99,113.13
2024-03-03,Formal Wear,Trousers,51,17.34
2023-09-08,Formal Wear,Dress Shirts,35,135.25
2023-07-10,Accessories,Bags,16,68.31
2024-05-02,Accessories,Scarves,34,171.04
2023-12-26,Formal Wear,Dress Shirts,3,93.58
2023-12-30,Formal Wear,Suits,46,101.24
2023-11-12,Accessories,Hats,53,21.13
2023-08-31,Casual Wear,Shorts,79,114.78
2024-01-15,Casual Wear,Hoodie,24,59.02
2024-06-07,Formal Wear,Dress Shirts,64,34.17
2023-12-27,Accessories,Hats,19,175.54
2024-01-03,Accessories,Bags,30,31.74
2024-02-16,Casual Wear,Jeans,88,106.28
2023-10-25,Formal Wear,Trousers,41,17.97
2023-08-09,Accessories,Hats,8,190.82
2023-09-05,Formal Wear,Dress Shirts,3,138.89
2024-04-17,Formal Wear,Trousers,92,18.5
2023-09-20,Casual Wear,Shorts,14,24.72
2023-10-11,Formal Wear,Suits,66,24.72
2023-12-22,Casual Wear,Shorts,74,80.56
2023-07-17,Accessories,Hat,10,131.96
2023-10-26,Formal Wear,Suits,4,72.04
2023-11-06,Formal Wear,Dress Shirts,53,180.5
2024-02-03,Formal Wear,Dress Shirts,38,128.16
2023-10-09,Casual Wear,Shorts,6,65.27
2023-10-03,Casual Wear,T-Shirts,14,125.72
2023-07-27,Formal Wear,Trousers,92,158.37
2024-02-26,Accessories,Scarves,28,81.98
2023-06-21,Accessories,Bags,85,147.99
2024-06-04,Formal Wear,Trousers,11,191.48
2023-07-23,Casual Wear,Hoodie,69,149.28
2023-09-07,Accessories,Bags,78,99.74
2024-04-12,Accessories,Hat,41,61.14
2024-02-22,Accessories,Scarves,32,72.45
2024-06-04,Formal Wear,Suits,59,69.82
2024-03-27,Casual Wear,Jeans,57,149.23
2023-06-25,Formal Wear,Dress Shirts,11,76.88
2023-11-22,Accessories,Bags,47,134.13
2024-03-23,Accessories,Hats,58,159.4
2023-10-15,Casual Wear,Jeans,69,56.54
2023-09-15,Formal Wear,Trousers,75,136.52
2024-02-09,Accessories,Scarves,37,74.9
2024-05-27,Casual Wear,T-Shirts,53,89.99
2023-10-23,Casual Wear,Hoodie,81,177.47
2024-04-26,Casual Wear,Jeans,59,12.95
2024-02-17,Casual Wear,Hoodie,34,155.45
2024-06-03,Accessories,Hat,96,29.19
2024-06-09,Casual Wear,Hoodie,4,141.11
2024-04-23,Casual Wear,Jeans,66,174.71
2023-06-22,Formal Wear,Dress Shirts,46,34.22
2023-08-11,Accessories,Hats,92,65.74
2023-07-18,Formal Wear,Dress Shirts,76,125.66
2023-06-18,Casual Wear,T-Shirts,10,150.36
2024-04-26,Formal Wear,Dress Shirts,53,129.86
2023-11-16,Accessories,Hat,38,153.96
2024-04-12,Accessories,Hats,94,44.86
2024-04-11,Accessories,Bags,20,180.16
2024-02-08,Accessories,Scarves,87,133.39
2024-01-30,Formal Wear,Dress Shirts,57,43.58
2024-01-31,Accessories,Scarves,99,28.41
2023-12-05,Formal Wear,Dress Shirts,44,19.17
2023-06-26,Accessories,Hat,37,71.33
2023-09-06,Formal Wear,Suits,19,17.97
2023-12-14,Accessories,Hats,56,108.64
2023-11-14,Accessories,Scarves,13,76.0
2023-08-01,Casual Wear,T-Shirts,37,62.03
2023-08-31,Formal Wear,Suits,22,64.81
2023-10-24,Formal Wear,Trousers,97,30.16
2023-09-05,Casual Wear,Shorts,19,28.24
2023-11-04,Accessories,Hats,4,123.69
2024-04-29,Casual Wear,Jeans,1,102.79
2023-09-09,Casual Wear,Shorts,27,63.55
2023-09-27,Accessories,Hat,94,94.52
2023-07-26,Casual Wear,Hoodie,38,184.42
2023-07-29,Accessories,Bags,57,178.89
2024-01-20,Formal Wear,Dress Shirts,12,174.26
2023-08-18,Formal Wear,Trousers,86,32.13
2023-12-01,Formal Wear,Suits,96,160.73
2024-05-18,Accessories,Bags,42,39.78
2023-08-06,Formal Wear,Dress Shirts,59,129.82
2023-09-21,Accessories,Bags,91,140.71
2023-10-11,Casual Wear,Hoodie,13,187.15
2023-12-02,Accessories,Scarves,25,169.87
2023-09-24,Accessories,Bags,82,129.18
2023-07-01,Casual Wear,Jeans,76,81.48
2024-01-31,Casual Wear,Jeans,34,99.32
2024-05-18,Formal Wear,Suits,94,104.38
2023-11-01,Casual Wear,Jeans,82,176.41
2024-04-14,Accessories,Hats,1,92.52
2023-10-05,Formal Wear,Trousers,79,49.62
2023-09-30,Casual Wear,T-Shirts,54,140.72
2023-09-23,Accessories,Hat,81,120.94
2023-10-18,Accessories,Scarves,62,110.79
2023-09-04,Casual Wear,Shorts,30,176.26
2023-08-15,Accessories,Hat,63,161.38
2023-10-18,Formal Wear,Trousers,46,113.25
2023-06-30,Formal Wear,Suits,29,31.35
2024-02-28,Formal Wear,Dress Shirts,58,71.83
2024-02-26,Accessories,Hat,15,43.48
2024-06-13,Formal Wear,Trousers,15,76.04
2024-04-05,Formal Wear,Trousers,17,157.0
2023-06-15,Formal Wear,Dress Shirts,77,88.28
2023-11-03,Casual Wear,T-Shirts,38,60.91
2023-08-02,Casual Wear,Hoodie,8,116.83
2024-05-10,Formal Wear,Dress Shirts,87,70.35
2024-05-24,Formal Wear,Dress Shirts,55,85.75
2024-01-26,Casual Wear,Shorts,63,148.36
2023-09-04,Formal Wear,Trousers,6,68.62
2024-01-20,Formal Wear,Suits,74,176.37
2024-04-23,Accessories,Hats,100,128.8
2023-12-15,Accessories,Scarves,17,124.94
2023-09-23,Casual Wear,T-Shirts,49,27.15
2024-02-29,Accessories,Scarves,46,155.7
2024-05-11,Accessories,Bags,84,19.35
2023-09-28,Casual Wear,Shorts,69,47.7
2023-12-18,Casual Wear,Hoodie,92,53.57
2024-02-19,Casual Wear,Shorts,43,88.55
2024-01-02,Accessories,Hats,2,16.85
2024-03-27,Casual Wear,T-Shirts,65,85.61
2023-07-20,Formal Wear,Suits,21,63.79
2024-02-02,Casual Wear,Jeans,81,156.76
2023-09-28,Casual Wear,T-Shirts,35,152.48
2023-11-26,Formal Wear,Trousers,52,34.93
2023-10-12,Accessories,Scarves,11,24.54
2023-06-21,Accessories,Hat,3,12.8
2024-03-02,Accessories,Hats,13,149.82
2024-04-14,Formal Wear,Suits,78,173.27
2023-08-30,Formal Wear,Dress Shirts,66,151.26
2023-07-20,Formal Wear,Dress Shirts,59,48.51
2023-10-16,Formal Wear,Trousers,74,99.57
2024-02-19,Formal Wear,Dress Shirts,12,52.23
2023-10-15,Formal Wear,Trousers,36,101.84
2023-09-07,Accessories,Hats,49,13.27
2023-12-14,Formal Wear,Trousers,51,190.78
2024-05-19,Accessories,Bags,58,52.57
2023-10-30,Casual Wear,Hoodie,99,54.1
2023-12-05,Formal Wear,Dress Shirts,73,30.7
2024-05-13,Formal Wear,Dress Shirts,19,163.84
2024-06-01,Casual Wear,T-Shirts,72,42.16
2023-08-27,Formal Wear,Trousers,32,25.94
2024-01-03,Formal Wear,Trousers,61,109.45
2024-01-15,Accessories,Hats,8,155.81
2023-07-23,Formal Wear,Dress Shirts,40,150.7
2023-11-13,Casual Wear,T-Shirts,42,140.91
2023-07-06,Accessories,Hat,1,60.95
2024-03-07,Casual Wear,Hoodie,70,104.96
2024-03-06,Accessories,Hats,42,97.66
2023-08-23,Formal Wear,Trousers,72,173.14
2024-05-25,Accessories,Bags,14,90.88
2023-07-03,Casual Wear,Hoodie,17,153.81
2023-11-16,Casual Wear,T-Shirts,22,47.5
2024-04-11,Casual Wear,T-Shirts,55,104.09
2023-08-21,Accessories,Hat,18,152.31
2024-03-10,Accessories,Hat,52,11.76
2023-07-19,Casual Wear,Hoodie,38,146.79
2023-09-26,Accessories,Scarves,67,71.25
2024-03-04,Formal Wear,Trousers,84,41.53
2023-09-13,Formal Wear,Trousers,88,48.85
2023-07-20,Accessories,Scarves,67,124.86
2023-09-16,Formal Wear,Dress Shirts,27,187.88
2024-01-22,Accessories,Hats,22,109.63
2023-09-03,Formal Wear,Suits,41,89.1
2023-12-23,Casual Wear,Hoodie,9,198.73
2023-06-19,Casual Wear,Shorts,90,45.66
2024-05-23,Accessories,Bags,69,97.13
2023-08-25,Casual Wear,T-Shirts,80,99.05
2024-02-22,Casual Wear,T-Shirts,45,130.91
2024-02-19,Casual Wear,Shorts,81,12.68
2024-05-09,Casual Wear,Shorts,37,165.94
2023-06-21,Formal Wear,Trousers,94,68.09
2024-04-03,Accessories,Hat,33,116.61
2023-06-19,Accessories,Hats,10,122.6
2024-04-09,Casual Wear,Jeans,36,43.88
2023-10-30,Accessories,Bags,17,161.41
2023-10-29,Accessories,Hat,43,119.37
2023-10-23,Accessories,Scarves,95,175.55
2024-02-09,Accessories,Hat,27,41.94
2023-07-30,Casual Wear,Jeans,12,186.61
2023-08-19,Accessories,Hats,19,41.32
2023-10-05,Casual Wear,Shorts,10,180.23
2024-03-02,Casual Wear,Jeans,66,163.37
2024-04-28,Formal Wear,Trousers,61,72.15
2024-01-10,Accessories,Bags,31,116.43
2023-06-24,Formal Wear,Dress Shirts,91,100.15
2024-02-25,Formal Wear,Trousers,41,110.83
2023-07-29,Accessories,Hats,22,189.64
2024-05-03,Formal Wear,Trousers,19,169.58
2023-12-17,Accessories,Hat,63,142.07
2024-06-09,Formal Wear,Trousers,16,116.0
2024-03-22,Formal Wear,Trousers,45,43.82
2024-05-20,Formal Wear,Dress Shirts,99,137.31
2024-04-29,Accessories,Hat,28,127.23
2023-11-08,Casual Wear,Hoodie,48,44.01
2023-12-22,Accessories,Bags,26,94.0
2024-05-01,Accessories,Hats,1,121.38
2023-06-21,Formal Wear,Suits,48,184.0
2024-05-07,Accessories,Bags,78,61.88
2024-06-05,Accessories,Scarves,83,100.96
2024-03-22,Casual Wear,Shorts,36,128.8
2023-10-30,Accessories,Bags,92,186.24
2023-09-27,Accessories,Hat,63,43.02
2024-03-10,Accessories,Bags,5,80.21
2023-09-25,Accessories,Hats,91,149.88
2023-11-06,Casual Wear,T-Shirts,54,168.47
2023-07-17,Casual Wear,T-Shirts,57,131.12
2023-11-15,Casual Wear,Shorts,13,173.0
2023-10-08,Formal Wear,Suits,84,126.66
2023-08-22,Casual Wear,Shorts,87,171.16
2024-05-05,Formal Wear,Trousers,22,182.09
2023-09-01,Accessories,Scarves,67,12.69
2024-04-11,Accessories,Hat,54,169.17
2023-09-05,Accessories,Bags,9,46.66
2024-06-04,Accessories,Hats,94,60.66
2023-09-17,Casual Wear,Hoodie,6,62.35
2023-12-23,Casual Wear,Hoodie,23,130.71
2024-02-13,Casual Wear,Shorts,36,116.51
2023-06-28,Casual Wear,Shorts,60,117.95
2024-03-25,Accessories,Bags,73,186.75
2024-05-26,Casual Wear,T-Shirts,12,44.68
2023-12-09,Casual Wear,Jeans,41,122.32
2024-02-17,Casual Wear,Jeans,2,51.33
2024-05-14,Formal Wear,Dress Shirts,11,176.67
2024-03-20,Casual Wear,Shorts,88,132.04
2023-11-17,Casual Wear,Jeans,40,20.13
2023-10-28,Accessories,Scarves,23,63.0
2024-01-30,Accessories,Scarves,53,52.93
2023-08-14,Casual Wear,Shorts,26,43.65
2024-05-14,Formal Wear,Dress Shirts,90,93.52
2024-06-05,Casual Wear,Hoodie,46,119.95
2024-02-08,Formal Wear,Trousers,67,95.44
2023-11-15,Accessories,Hats,5,190.44
2023-10-11,Accessories,Hat,20,112.21
2023-11-22,Casual Wear,Hoodie,45,132.74
2023-10-03,Accessories,Scarves,27,75.01
2023-11-01,Accessories,Scarves,12,107.52
2023-08-28,Casual Wear,Shorts,28,98.86
2023-12-01,Casual Wear,T-Shirts,67,135.08
2024-01-28,Casual Wear,Hoodie,18,98.78
2024-05-25,Formal Wear,Dress Shirts,73,81.8
2023-07-11,Accessories,Bags,42,143.24
2023-06-16,Accessories,Scarves,2,40.16
2024-01-31,Formal Wear,Dress Shirts,44,133.1
2024-06-11,Casual Wear,Jeans,46,68.19
2023-07-29,Formal Wear,Trousers,24,152.89
2024-02-12,Formal Wear,Trousers,59,122.78
2023-07-02,Accessories,Hat,94,85.87
2023-07-04,Casual Wear,Shorts,93,80.91
2024-03-06,Formal Wear,Dress Shirts,87,86.22
2023-07-02,Casual Wear,Jeans,98,187.6
2023-09-14,Accessories,Bags,54,90.92
2024-05-21,Formal Wear,Trousers,52,122.68
2024-01-22,Casual Wear,Jeans,39,178.45
2023-09-06,Accessories,Hats,73,152.85
2024-06-05,Casual Wear,Shorts,7,194.36
2024-04-03,Formal Wear,Suits,45,97.16
2024-03-07,Casual Wear,Hoodie,1,135.14
2023-11-11,Casual Wear,Jeans,39,68.43
2023-11-13,Casual Wear,Jeans,27,92.94
2023-06-15,Accessories,Hats,20,140.1
2023-08-08,Formal Wear,Suits,62,40.27
2024-04-18,Casual Wear,Hoodie,71,140.49
2023-12-19,Accessories,Hats,61,137.0
2023-10-18,Formal Wear,Trousers,32,154.98
2024-02-06,Casual Wear,Hoodie,17,70.49
2024-05-26,Casual Wear,Hoodie,99,72.15
2023-12-31,Formal Wear,Trousers,94,175.81
2024-05-05,Accessories,Hat,69,23.61
2023-10-23,Formal Wear,Trousers,95,194.34
2024-06-02,Casual Wear,Jeans,78,43.85
2024-03-14,Casual Wear,Shorts,47,74.57
2024-05-20,Casual Wear,Hoodie,10,132.66
2024-03-10,Casual Wear,Hoodie,25,18.41
2023-06-21,Formal Wear,Dress Shirts,12,74.52
2023-10-15,Accessories,Hats,55,38.64
2023-10-02,Formal Wear,Dress Shirts,87,166.04
2023-12-19,Casual Wear,Shorts,54,44.11
2023-12-20,Formal Wear,Trousers,67,168.5
2024-04-28,Formal Wear,Suits,45,140.35
2024-05-14,Casual Wear,Hoodie,2,40.57
2023-12-10,Casual Wear,Hoodie,88,96.39
2023-09-01,Formal Wear,Trousers,86,86.32
2023-11-25,Casual Wear,Shorts,55,59.14
2023-09-25,Accessories,Bags,78,163.35
2024-06-10,Formal Wear,Trousers,48,158.39
2023-08-28,Accessories,Scarves,69,194.64
2023-08-17,Casual Wear,Jeans,55,111.03
2024-01-05,Formal Wear,Trousers,11,38.57
2023-08-22,Formal Wear,Trousers,76,58.99
2024-01-31,Accessories,Hat,56,19.22
2023-07-02,Formal Wear,Suits,16,174.9
2023-10-30,Formal Wear,Dress Shirts,7,178.94
2023-07-08,Accessories,Scarves,33,90.88
2023-07-07,Accessories,Scarves,99,165.64
2023-12-29,Accessories,Scarves,23,65.72
2023-12-21,Formal Wear,Suits,58,71.68
2024-05-28,Accessories,Bags,77,31.22
2023-07-18,Accessories,Bags,69,150.35
2023-11-30,Casual Wear,Jeans,11,111.65
2024-03-03,Casual Wear,Jeans,82,103.76
2024-01-28,Formal Wear,Dress Shirts,59,140.91
2023-08-01,Casual Wear,Hoodie,6,24.54
2023-10-04,Formal Wear,Suits,19,125.78
2024-02-08,Accessories,Bags,49,107.4
2024-04-05,Accessories,Bags,44,186.21
2024-06-04,Accessories,Scarves,55,86.14
2023-12-29,Casual Wear,Shorts,93,134.05
2023-07-14,Casual Wear,Hoodie,15,160.79
2023-11-12,Accessories,Scarves,39,126.96
2023-10-03,Accessories,Hats,89,161.8
2023-08-27,Formal Wear,Trousers,61,50.89
2023-11-26,Formal Wear,Dress Shirts,96,140.88
2023-09-26,Casual Wear,Shorts,65,137.57
2023-10-24,Accessories,Hat,24,138.86
2023-07-26,Formal Wear,Suits,53,49.36
2023-06-26,Formal Wear,Trousers,17,62.21
2023-11-24,Formal Wear,Trousers,82,70.45
2023-08-15,Casual Wear,Jeans,3,144.71
2023-10-22,Casual Wear,T-Shirts,79,64.69
2023-07-29,Accessories,Hat,76,89.95
2024-05-25,Accessories,Scarves,70,83.92
2023-07-01,Accessories,Bags,44,74.71
2024-04-28,Formal Wear,Dress Shirts,20,97.77
2024-03-23,Accessories,Hat,27,111.13
2024-06-11,Casual Wear,Hoodie,33,86.56
2023-08-06,Accessories,Bags,81,102.44
2024-03-28,Formal Wear,Suits,27,152.12
2023-07-20,Accessories,Scarves,39,65.45
2023-07-27,Formal Wear,Dress Shirts,87,98.8
2023-10-02,Casual Wear,Jeans,80,76.81
2023-07-28,Formal Wear,Dress Shirts,98,14.45
2023-11-29,Formal Wear,Trousers,96,103.24
2024-03-22,Casual Wear,Hoodie,69,35.02
2024-04-11,Accessories,Bags,13,85.19
2024-02-17,Casual Wear,T-Shirts,74,64.98
2024-04-21,Casual Wear,Hoodie,71,87.62
2024-02-09,Casual Wear,Hoodie,77,62.99
2023-12-17,Formal Wear,Trousers,14,136.2
2024-01-29,Accessories,Scarves,65,111.77
2023-12-10,Formal Wear,Suits,52,104.02
2023-11-09,Formal Wear,Dress Shirts,58,39.82
2023-12-04,Casual Wear,Hoodie,37,10.63
2024-02-09,Formal Wear,Dress Shirts,84,42.73
2023-06-28,Casual Wear,Hoodie,75,134.09
2024-03-29,Formal Wear,Dress Shirts,25,130.92
2023-09-09,Accessories,Hats,18,125.84
2023-08-12,Accessories,Bags,77,118.41
2024-05-08,Formal Wear,Suits,42,125.86
2024-05-13,Casual Wear,Hoodie,88,27.28
2024-06-06,Formal Wear,Suits,96,124.26
2023-07-19,Accessories,Hat,71,107.15
2023-12-17,Casual Wear,Jeans,59,80.12
2023-07-01,Casual Wear,Jeans,61,188.06
2023-06-25,Casual Wear,Shorts,17,65.67
2024-01-03,Casual Wear,Jeans,74,97.62
2024-02-21,Casual Wear,Hoodie,31,161.38
2023-07-26,Formal Wear,Trousers,83,31.12
2023-10-31,Accessories,Scarves,21,56.52
2023-10-12,Accessories,Bags,1,152.24
2024-03-08,Accessories,Hat,67,199.15
2024-03-31,Formal Wear,Suits,54,191.94
2023-09-29,Accessories,Bags,92,157.55
2024-03-25,Accessories,Bags,57,101.35
2024-05-31,Accessories,Bags,38,164.22
2023-11-26,Accessories,Bags,47,85.89
2023-12-18,Accessories,Hat,55,159.61
2023-09-07,Casual Wear,Jeans,34,154.01
2023-09-21,Accessories,Bags,93,42.1
2023-10-18,Formal Wear,Trousers,44,36.97
2023-10-21,Casual Wear,Hoodie,27,60.26
2024-02-09,Formal Wear,Trousers,89,24.07
2023-07-02,Accessories,Hat,97,56.5
2023-11-08,Formal Wear,Dress Shirts,38,140.95
2023-12-10,Formal Wear,Dress Shirts,90,59.01
2024-05-05,Formal Wear,Trousers,5,154.65
2024-04-16,Casual Wear,Shorts,4,51.99
2023-08-29,Formal Wear,Trousers,47,145.62
2024-01-18,Formal Wear,Trousers,21,117.85
2024-01-14,Formal Wear,Dress Shirts,92,93.57
2024-01-04,Formal Wear,Suits,96,162.99
2023-12-12,Casual Wear,Jeans,78,65.54
2024-06-13,Formal Wear,Dress Shirts,82,53.3
2024-02-03,Casual Wear,Shorts,19,121.0
2023-08-07,Formal Wear,Dress Shirts,93,106.63
2024-04-30,Accessories,Hat,62,127.51
2023-12-22,Casual Wear,Shorts,83,39.62
2023-07-04,Accessories,Scarves,67,81.13
2023-10-15,Formal Wear,Trousers,22,175.45
2023-06-21,Formal Wear,Suits,62,180.46
2024-04-19,Casual Wear,T-Shirts,44,52.72
